athlete_id,true_label,rf_pred,rf_pred_proba,xgb_pred,xgb_pred_proba,model_set
559681,0,0,0.3437250242176397,0,0.094071805,Model_D
559721,1,0,0.29535510271176446,0,0.17186038,Model_D
559722,0,0,0.3871341079310207,0,0.07746557,Model_D
559729,0,0,0.17908028282734192,0,0.15828247,Model_D
559736,0,0,0.12672883703632457,0,0.02162665,Model_D
559756,0,0,0.3093166364707374,0,0.11364522,Model_D
2561489,0,0,0.42633728403809007,0,0.24050565,Model_D
3063897,0,0,0.1315448738906854,0,0.004480149,Model_D
3115912,0,0,0.42893695454678776,0,0.058996618,Model_D
3115922,1,0,0.45839016558466705,0,0.1440702,Model_D
3115978,0,0,0.14611192165368617,0,0.027126547,Model_D
3116056,0,0,0.21969410235832731,0,0.043225516,Model_D
3116067,0,0,0.2831617424227275,0,0.059401974,Model_D
3116079,0,0,0.031181100888540553,0,0.0033616691,Model_D
3116082,0,0,0.35999675601770326,0,0.09452342,Model_D
3116099,0,0,0.16774231810427886,0,0.035997227,Model_D
3116105,0,1,0.7262596672207577,0,0.3799687,Model_D
3116107,0,0,0.2909749041967053,0,0.08268221,Model_D
3116121,0,0,0.16195916027382848,0,0.04760434,Model_D
3116148,0,0,0.3793210723131687,0,0.0977933,Model_D
3116158,0,0,0.24683491351225217,0,0.07833435,Model_D
3116179,1,1,0.5508065693991547,0,0.2544362,Model_D
3116182,0,0,0.4700025989157525,0,0.17144698,Model_D
3116199,0,0,0.4527171828907939,0,0.17992027,Model_D
3116379,0,1,0.703617307659939,0,0.3549176,Model_D
3116405,0,0,0.07735025359390842,0,0.0017225164,Model_D
3116407,1,1,0.6959921406789725,1,0.55811507,Model_D
3116410,0,0,0.017456097130288003,0,0.0058926996,Model_D
3116426,0,1,0.5232112920714952,0,0.11883194,Model_D
3116431,1,1,0.5748492095723439,0,0.2807542,Model_D
3116436,0,0,0.34094944341060995,0,0.099176586,Model_D
3116448,0,0,0.018641591130491547,0,0.0025008747,Model_D
3116449,1,1,0.5977430303752549,0,0.40704185,Model_D
3116457,0,0,0.12828974264092594,0,0.0266845,Model_D
3116463,0,0,0.2636239979838626,0,0.064717606,Model_D
3116469,0,0,0.19822082472533367,0,0.020006984,Model_D
3116574,0,0,0.207317905230178,0,0.019399025,Model_D
3116577,0,1,0.6159286842835536,0,0.30069593,Model_D
3116614,0,0,0.27034242444353024,0,0.06034598,Model_D
3116616,0,1,0.5799082524862993,0,0.2526259,Model_D
3116617,0,0,0.10771686452692325,0,0.008207795,Model_D
3116618,0,0,0.28139108789326406,0,0.05320498,Model_D
3116645,0,1,0.7074181149937157,0,0.44660023,Model_D
3116649,0,1,0.6273671991799844,0,0.48031175,Model_D
3116680,1,0,0.49129461083788145,0,0.08905687,Model_D
3116684,0,0,0.20221745996522736,0,0.009608195,Model_D
3116691,0,0,0.09055338644831401,0,0.0050254185,Model_D
3116692,0,0,0.4293224805349049,0,0.14353639,Model_D
3116693,0,0,0.22357304515626897,0,0.04770535,Model_D
3116695,0,0,0.11879346711708674,0,0.021498084,Model_D
3116710,0,0,0.13580431875447496,0,0.023619508,Model_D
3116724,1,1,0.6003030940073182,0,0.41134733,Model_D
3116726,1,0,0.3218085075196193,0,0.042126097,Model_D
3116732,0,0,0.40804680098275775,0,0.1446965,Model_D
3116744,0,1,0.5872722154213688,0,0.10979719,Model_D
3116745,0,1,0.6217381250452805,0,0.22881575,Model_D
3116748,1,0,0.442602923509197,0,0.11914206,Model_D
3116777,0,1,0.5202312918245148,0,0.20217696,Model_D
3117054,0,0,0.032600914094620966,0,0.0024038935,Model_D
3117083,0,0,0.01635881383541316,0,0.0023196207,Model_D
3117095,0,0,0.09755444527163691,0,0.0088403495,Model_D
3117097,0,0,0.04158320467955887,0,0.005718096,Model_D
3117109,0,0,0.03404637274622422,0,0.0043315617,Model_D
3117125,0,0,0.09747769806442276,0,0.017458927,Model_D
3117131,0,0,0.12350825430564093,0,0.049644597,Model_D
3117138,0,0,0.04233699327086833,0,0.003457747,Model_D
3117150,0,0,0.040512112119351275,0,0.0057707615,Model_D
3117252,0,0,0.24561135303471185,0,0.04217885,Model_D
3117895,0,0,0.019342814490266556,0,0.004637142,Model_D
3117919,0,0,0.04164464320067395,0,0.002477211,Model_D
3118186,0,0,0.3322482390877331,0,0.07901384,Model_D
